movie_id,movie_title,duration,color,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_imdb_link
3006,Fateless ,134,Color,Hungarian,Hungary,R,2500000000,2005,7.1,2.35,http://www.imdb.com/title/tt0367082/?ref_=fn_tt_tt_1
3007,Breakfast of Champions ,110,Color,English,USA,R,12000000,1999,4.6,1.85,http://www.imdb.com/title/tt0120618/?ref_=fn_tt_tt_1
3008,"A Woman, a Gun and a Noodle Shop ",95,Color,Mandarin,China,R,,2009,5.7,2.35,http://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1
3009,Cypher ,95,Color,English,USA,R,7500000,2002,6.8,1.85,http://www.imdb.com/title/tt0284978/?ref_=fn_tt_tt_1
3010,City of Life and Death ,132, Black and White,Mandarin,China,R,12000000,2009,7.7,2.35,http://www.imdb.com/title/tt1124052/?ref_=fn_tt_tt_1
3011,Home ,94,Color,English,USA,PG,135000000,2015,6.7,1.85,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1
3012,Legend of Kung Fu Rabbit ,89,Color,Mandarin,China,PG,,2011,3.2,,http://www.imdb.com/title/tt1876517/?ref_=fn_tt_tt_1
3013,Space Battleship Yamato ,138,Color,Japanese,Japan,TV-14,12000000,2010,6.1,2.35,http://www.imdb.com/title/tt1477109/?ref_=fn_tt_tt_1
3014,5 Days of War ,113,Color,English,Georgia,R,20000000,2011,5.6,2.35,http://www.imdb.com/title/tt1486193/?ref_=fn_tt_tt_1
3015,Triangle ,99,Color,English,UK,R,12000000,2009,6.9,2.35,http://www.imdb.com/title/tt1187064/?ref_=fn_tt_tt_1
3016,10 Days in a Madhouse ,111,Color,English,USA,R,12000000,2015,7.5,1.85,http://www.imdb.com/title/tt3453052/?ref_=fn_tt_tt_1
3017,Heaven Is for Real ,99,Color,English,USA,PG,12000000,2014,5.8,2.35,http://www.imdb.com/title/tt1929263/?ref_=fn_tt_tt_1
3018,Snatch ,104,Color,English,UK,R,6000000,2000,8.3,1.85,http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1
3019,Dancin' It's On ,89,Color,English,USA,PG,12000000,2015,2.8,,http://www.imdb.com/title/tt2598580/?ref_=fn_tt_tt_1
3020,Pet Sematary ,103,Color,English,USA,R,11500000,1989,6.6,1.85,http://www.imdb.com/title/tt0098084/?ref_=fn_tt_tt_1
3021,Madadayo ,134,Color,Japanese,Japan,,11900000,1993,7.5,1.85,http://www.imdb.com/title/tt0107474/?ref_=fn_tt_tt_1
3022,The Cry of the Owl ,100,Color,English,UK,R,11500000,2009,6,2.35,http://www.imdb.com/title/tt1034302/?ref_=fn_tt_tt_1
3023,A Tale of Three Cities ,130,Color,Chinese,China,,12000000,2015,6.2,2.35,http://www.imdb.com/title/tt3682770/?ref_=fn_tt_tt_1
3024,Gremlins ,106,Color,English,USA,PG,11000000,1984,7.2,2.2,http://www.imdb.com/title/tt0087363/?ref_=fn_tt_tt_1
3025,Star Wars: Episode IV - A New Hope ,125,Color,English,USA,PG,11000000,1977,8.7,2.35,http://www.imdb.com/title/tt0076759/?ref_=fn_tt_tt_1
3026,Dirty Grandpa ,109,Color,English,USA,R,11500000,2016,6,2.35,http://www.imdb.com/title/tt1860213/?ref_=fn_tt_tt_1
3027,Doctor Zhivago ,200,Color,English,USA,PG-13,11000000,1965,8,2.35,http://www.imdb.com/title/tt0059113/?ref_=fn_tt_tt_1
3028,Trash ,114,Color,Portuguese,UK,R,,2014,7.2,2.35,http://www.imdb.com/title/tt1921149/?ref_=fn_tt_tt_1
3029,High School Musical 3: Senior Year ,112,Color,English,USA,G,11000000,2008,4.5,1.85,http://www.imdb.com/title/tt0962726/?ref_=fn_tt_tt_1
3030,The Fighter ,116,Color,English,USA,R,25000000,2010,7.9,2.35,http://www.imdb.com/title/tt0964517/?ref_=fn_tt_tt_1
3031,Jackass Number Two ,92,Color,English,USA,R,,2006,7.1,1.85,http://www.imdb.com/title/tt0493430/?ref_=fn_tt_tt_1
3032,My Cousin Vinny ,120,Color,English,USA,R,11000000,1992,7.5,1.85,http://www.imdb.com/title/tt0104952/?ref_=fn_tt_tt_1
3033,If I Stay ,107,Color,English,USA,PG-13,11000000,2014,6.8,2.35,http://www.imdb.com/title/tt1355630/?ref_=fn_tt_tt_1
3034,Drive Hard ,92,Color,English,Canada,Not Rated,12000000,2014,4.3,,http://www.imdb.com/title/tt2968804/?ref_=fn_tt_tt_1
3035,Major League ,107,Color,English,USA,R,11000000,1989,7.2,1.85,http://www.imdb.com/title/tt0097815/?ref_=fn_tt_tt_1
3036,St. Trinian's ,100,Color,English,UK,PG-13,13500000,2007,5.8,1.85,http://www.imdb.com/title/tt0964587/?ref_=fn_tt_tt_1
3037,Phone Booth ,81,Color,English,USA,R,13000000,2002,7.1,2.35,http://www.imdb.com/title/tt0183649/?ref_=fn_tt_tt_1
3038,A Walk to Remember ,101,Color,English,USA,PG,11000000,2002,7.4,2.35,http://www.imdb.com/title/tt0281358/?ref_=fn_tt_tt_1
3039,Dead Man Walking ,122,Color,English,UK,R,11000000,1995,7.6,1.85,http://www.imdb.com/title/tt0112818/?ref_=fn_tt_tt_1
3040,Cruel Intentions ,97,Color,English,USA,R,10500000,1999,6.9,1.85,http://www.imdb.com/title/tt0139134/?ref_=fn_tt_tt_1
3041,Saw VI ,92,Color,English,Canada,R,11000000,2009,6,1.85,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1
3042,History of the World: Part I ,92,Color,English,USA,R,11000000,1981,6.9,2.35,http://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1
3043,The Secret Life of Bees ,110,Color,English,USA,PG-13,11000000,2008,7.3,2.35,http://www.imdb.com/title/tt0416212/?ref_=fn_tt_tt_1
3044,Corky Romano ,86,Color,English,USA,PG-13,11000000,2001,4.6,1.85,http://www.imdb.com/title/tt0250310/?ref_=fn_tt_tt_1
3045,Raising Cain ,91,Color,English,USA,R,12000000,1992,6,1.85,http://www.imdb.com/title/tt0105217/?ref_=fn_tt_tt_1
3046,F.I.S.T. ,145,Color,English,USA,PG,11000000,1978,6.4,1.85,http://www.imdb.com/title/tt0077531/?ref_=fn_tt_tt_1
3047,Invaders from Mars ,100,Color,English,USA,PG,12000000,1986,5.5,2.35,http://www.imdb.com/title/tt0091276/?ref_=fn_tt_tt_1
3048,Brooklyn ,111,Color,English,UK,PG-13,11000000,2015,7.5,1.85,http://www.imdb.com/title/tt2381111/?ref_=fn_tt_tt_1
3049,Barry Lyndon ,184,Color,English,UK,PG,11000000,1975,8.1,1.66,http://www.imdb.com/title/tt0072684/?ref_=fn_tt_tt_1
3050,Out Cold ,89,Color,English,USA,PG-13,11000000,2001,6.3,1.85,http://www.imdb.com/title/tt0253798/?ref_=fn_tt_tt_1
3051,The Ladies Man ,84,Color,English,USA,R,11000000,2000,5.1,1.85,http://www.imdb.com/title/tt0213790/?ref_=fn_tt_tt_1
3052,Quartet ,98,Color,English,UK,PG-13,11000000,2012,6.8,2.35,http://www.imdb.com/title/tt1441951/?ref_=fn_tt_tt_1
3053,Tomcats ,95,Color,English,USA,R,11000000,2001,5.3,1.85,http://www.imdb.com/title/tt0246989/?ref_=fn_tt_tt_1
3054,Frailty ,100,Color,English,USA,R,11000000,2001,7.3,1.85,http://www.imdb.com/title/tt0264616/?ref_=fn_tt_tt_1
3055,Woman in Gold ,109,Color,English,UK,PG-13,11000000,2015,7.3,2.35,http://www.imdb.com/title/tt2404425/?ref_=fn_tt_tt_1
3056,Kinsey ,118, Black and White,English,USA,R,11000000,2004,7.1,2.35,http://www.imdb.com/title/tt0362269/?ref_=fn_tt_tt_1
3057,Army of Darkness ,88,Color,English,USA,R,13000000,1992,7.6,1.85,http://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1
3058,Slackers ,86,Color,English,Canada,R,11000000,2002,5.3,1.85,http://www.imdb.com/title/tt0240900/?ref_=fn_tt_tt_1
3059,What's Eating Gilbert Grape ,118,Color,English,USA,PG-13,11000000,1993,7.8,1.85,http://www.imdb.com/title/tt0108550/?ref_=fn_tt_tt_1
3060,The Visual Bible: The Gospel of John ,125,Color,English,Canada,PG-13,17000000,2003,7.7,1.85,http://www.imdb.com/title/tt0377992/?ref_=fn_tt_tt_1
3061,Vera Drake ,125,Color,English,UK,R,11000000,2004,7.7,1.85,http://www.imdb.com/title/tt0383694/?ref_=fn_tt_tt_1
3062,The Guru ,94,Color,English,UK,R,11000000,2002,5.4,1.85,http://www.imdb.com/title/tt0280720/?ref_=fn_tt_tt_1
3063,The Perez Family ,113,Color,English,USA,R,11000000,1995,6.2,1.85,http://www.imdb.com/title/tt0114113/?ref_=fn_tt_tt_1
3064,Inside Llewyn Davis ,104,Color,English,USA,R,11000000,2013,7.4,1.85,http://www.imdb.com/title/tt2042568/?ref_=fn_tt_tt_1
3065,O ,95,Color,English,USA,R,5000000,2001,6.2,1.85,http://www.imdb.com/title/tt0184791/?ref_=fn_tt_tt_1
3066,Return to the Blue Lagoon ,102,Color,English,USA,PG-13,11000000,1991,5.1,1.85,http://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1
3067,The Molly Maguires ,124,Color,English,USA,PG,11000000,1970,6.9,2.35,http://www.imdb.com/title/tt0066090/?ref_=fn_tt_tt_1
3068,Romance & Cigarettes ,105,Color,English,USA,R,,2005,6.3,2.35,http://www.imdb.com/title/tt0368222/?ref_=fn_tt_tt_1
3069,Copying Beethoven ,104,Color,English,USA,PG-13,11000000,2006,6.8,2.35,http://www.imdb.com/title/tt0424908/?ref_=fn_tt_tt_1
3070,Poltergeist ,120,Color,English,USA,PG,10700000,1982,7.4,2.35,http://www.imdb.com/title/tt0084516/?ref_=fn_tt_tt_1
3071,Brighton Rock ,111,Color,English,UK,R,12000000,2010,5.7,2.35,http://www.imdb.com/title/tt1233192/?ref_=fn_tt_tt_1
3072,Saw V ,95,Color,English,USA,R,10800000,2008,5.8,1.85,http://www.imdb.com/title/tt1132626/?ref_=fn_tt_tt_1
3073,Machine Gun McCain ,96,Color,English,Italy,GP,,1969,6.2,2.35,http://www.imdb.com/title/tt0065895/?ref_=fn_tt_tt_1
3074,LOL ,97,Color,English,USA,PG-13,11000000,2012,4.3,2.35,http://www.imdb.com/title/tt1592873/?ref_=fn_tt_tt_1
3075,Jindabyne ,118,Color,English,Australia,R,15000000,2006,6.4,2.35,http://www.imdb.com/title/tt0382765/?ref_=fn_tt_tt_1
3076,Kabhi Alvida Naa Kehna ,193,Color,Hindi,India,R,700000000,2006,6,2.35,http://www.imdb.com/title/tt0449999/?ref_=fn_tt_tt_1
3077,An Ideal Husband ,97,Color,English,UK,PG-13,14000000,1999,6.9,1.85,http://www.imdb.com/title/tt0122541/?ref_=fn_tt_tt_1
3078,The Last Days on Mars ,98,Color,English,UK,R,7000000,2013,5.5,2.35,http://www.imdb.com/title/tt1709143/?ref_=fn_tt_tt_1
3079,Darkness ,103,Color,English,USA,PG-13,10600000,2002,5.4,2.35,http://www.imdb.com/title/tt0273517/?ref_=fn_tt_tt_1
3080,2001: A Space Odyssey ,161,Color,English,UK,G,12000000,1968,8.3,2.2,http://www.imdb.com/title/tt0062622/?ref_=fn_tt_tt_1
3081,E.T. the Extra-Terrestrial ,120,Color,English,USA,PG,10500000,1982,7.9,1.85,http://www.imdb.com/title/tt0083866/?ref_=fn_tt_tt_1
3082,In the Land of Women ,97,Color,English,USA,PG-13,10000000,2007,6.5,2.35,http://www.imdb.com/title/tt0419843/?ref_=fn_tt_tt_1
3083,The Blue Butterfly ,97,Color,English,Canada,PG,12500000,2004,6.3,1.85,http://www.imdb.com/title/tt0313300/?ref_=fn_tt_tt_1
3084,There Goes My Baby ,99,Color,English,USA,R,10500000,1994,6.4,,http://www.imdb.com/title/tt0108320/?ref_=fn_tt_tt_1
3085,Lovesick             ,24,Color,English,UK,,,,7.9,,http://www.imdb.com/title/tt4051832/?ref_=fn_tt_tt_1
3086,Housefull ,144,Color,Hindi,India,,,2010,5.3,,http://www.imdb.com/title/tt1573072/?ref_=fn_tt_tt_1
3087,September Dawn ,111,Color,,USA,R,11000000,2007,5.8,1.85,http://www.imdb.com/title/tt0473700/?ref_=fn_tt_tt_1
3088,For Greater Glory: The True Story of Cristiada ,145,Color,Spanish,Mexico,R,10818775,2012,6.6,2.35,http://www.imdb.com/title/tt1566501/?ref_=fn_tt_tt_1
3089,La Famille BÃ©lier ,106,Color,French,France,,11000000,2014,7.4,1.85,http://www.imdb.com/title/tt3547740/?ref_=fn_tt_tt_1
3090,Good Will Hunting ,126,Color,English,USA,R,10000000,1997,8.3,1.85,http://www.imdb.com/title/tt0119217/?ref_=fn_tt_tt_1
3091,Misconduct ,106,Color,English,USA,R,11000000,2016,5.3,2.35,http://www.imdb.com/title/tt3658772/?ref_=fn_tt_tt_1
3092,Saw III ,121,Color,English,USA,R,10000000,2006,6.2,1.85,http://www.imdb.com/title/tt0489270/?ref_=fn_tt_tt_1
3093,Stripes ,117,Color,English,USA,R,10000000,1981,6.9,1.85,http://www.imdb.com/title/tt0083131/?ref_=fn_tt_tt_1
3094,Bring It On ,98,Color,English,USA,PG-13,10000000,2000,5.9,1.85,http://www.imdb.com/title/tt0204946/?ref_=fn_tt_tt_1
3095,The Purge: Election Year ,109,Color,English,France,R,10000000,2016,6.1,2.35,http://www.imdb.com/title/tt4094724/?ref_=fn_tt_tt_1
3096,She's All That ,95,Color,English,USA,PG-13,10000000,1999,5.8,1.85,http://www.imdb.com/title/tt0160862/?ref_=fn_tt_tt_1
3097,Precious ,109,Color,English,USA,R,10000000,2009,7.3,1.85,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1
3098,Saw IV ,96,Color,English,USA,R,10000000,2007,5.9,1.85,http://www.imdb.com/title/tt0890870/?ref_=fn_tt_tt_1
3099,White Noise ,101,Color,English,UK,PG-13,10000000,2005,5.5,2.35,http://www.imdb.com/title/tt0375210/?ref_=fn_tt_tt_1
3100,Madea's Family Reunion ,107,Color,English,USA,PG-13,6000000,2006,5,1.85,http://www.imdb.com/title/tt0455612/?ref_=fn_tt_tt_1
3101,The Color of Money ,119,Color,English,USA,R,13800000,1986,7,1.85,http://www.imdb.com/title/tt0090863/?ref_=fn_tt_tt_1
3102,The Longest Day ,178, Black and White,English,USA,G,10000000,1962,7.8,2.35,http://www.imdb.com/title/tt0056197/?ref_=fn_tt_tt_1
3103,The Mighty Ducks ,100,Color,English,USA,PG,10000000,1992,6.4,1.85,http://www.imdb.com/title/tt0104868/?ref_=fn_tt_tt_1
3104,The Grudge ,98,Color,English,USA,PG-13,10000000,2004,5.9,1.85,http://www.imdb.com/title/tt0391198/?ref_=fn_tt_tt_1
3105,Happy Gilmore ,92,Color,English,USA,PG-13,12000000,1996,7,1.85,http://www.imdb.com/title/tt0116483/?ref_=fn_tt_tt_1
3106,Jeepers Creepers ,90,Color,English,Germany,R,10000000,2001,6.1,1.85,http://www.imdb.com/title/tt0263488/?ref_=fn_tt_tt_1
3107,Bill & Ted's Excellent Adventure ,90,Color,English,USA,PG,10000000,1989,6.9,2.35,http://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1
3108,Oliver! ,153,Color,English,UK,G,10000000,1968,7.5,2.35,http://www.imdb.com/title/tt0063385/?ref_=fn_tt_tt_1
3109,The Best Exotic Marigold Hotel ,124,Color,English,UK,PG-13,10000000,2011,7.3,2.35,http://www.imdb.com/title/tt1412386/?ref_=fn_tt_tt_1
3110,Recess: School's Out ,82,Color,English,USA,G,23000000,2001,6.5,1.85,http://www.imdb.com/title/tt0265632/?ref_=fn_tt_tt_1
3111,Mad Max Beyond Thunderdome ,107,Color,English,Australia,PG-13,12305523,1985,6.2,2.35,http://www.imdb.com/title/tt0089530/?ref_=fn_tt_tt_1
3112,Commando ,75,Color,English,USA,R,10000000,1985,6.7,1.85,http://www.imdb.com/title/tt0088944/?ref_=fn_tt_tt_1
3113,The Boy ,97,Color,English,USA,PG-13,10000000,2016,6,2.35,http://www.imdb.com/title/tt3882082/?ref_=fn_tt_tt_1
3114,Devil ,80,Color,English,USA,PG-13,10000000,2010,6.3,2.35,http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1
3115,Friday After Next ,85,Color,English,USA,R,20000000,2002,5.8,1.85,http://www.imdb.com/title/tt0293815/?ref_=fn_tt_tt_1
3116,Insidious: Chapter 3 ,97,Color,English,Canada,PG-13,10000000,2015,6.1,2.35,http://www.imdb.com/title/tt3195644/?ref_=fn_tt_tt_1
3117,The Last Dragon ,109,Color,English,USA,PG-13,10000000,1985,6.9,1.85,http://www.imdb.com/title/tt0089461/?ref_=fn_tt_tt_1
3118,Snatch ,104,Color,English,UK,R,6000000,2000,8.3,1.85,http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1
3119,The Lawnmower Man ,140,Color,English,UK,R,10000000,1992,5.4,1.85,http://www.imdb.com/title/tt0104692/?ref_=fn_tt_tt_1
3120,Nick and Norah's Infinite Playlist ,90,Color,English,USA,PG-13,9000000,2008,6.7,1.85,http://www.imdb.com/title/tt0981227/?ref_=fn_tt_tt_1
3121,Dogma ,130,Color,English,USA,R,10000000,1999,7.4,2.35,http://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1
3122,The Banger Sisters ,98,Color,English,USA,R,10000000,2002,5.6,2.35,http://www.imdb.com/title/tt0280460/?ref_=fn_tt_tt_1
3123,Twilight Zone: The Movie ,101,Color,English,USA,PG,10000000,1983,6.5,1.85,http://www.imdb.com/title/tt0086491/?ref_=fn_tt_tt_1
3124,Road House ,114,Color,English,USA,R,17000000,1989,6.5,2.35,http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1
3125,A Low Down Dirty Shame ,100,Color,English,USA,R,10000000,1994,5.8,1.85,http://www.imdb.com/title/tt0110399/?ref_=fn_tt_tt_1
3126,Swimfan ,85,Color,English,USA,PG-13,8500000,2002,5,2.35,http://www.imdb.com/title/tt0283026/?ref_=fn_tt_tt_1
3127,Employee of the Month ,103,Color,English,USA,PG-13,12000000,2006,5.5,1.85,http://www.imdb.com/title/tt0424993/?ref_=fn_tt_tt_1
3128,Can't Hardly Wait ,100,Color,English,USA,PG-13,10000000,1998,6.5,1.85,http://www.imdb.com/title/tt0127723/?ref_=fn_tt_tt_1
3129,The Outsiders ,114,Color,English,USA,PG-13,10000000,1983,7.2,2.35,http://www.imdb.com/title/tt0086066/?ref_=fn_tt_tt_1
3130,Pete's Dragon ,102,Color,English,USA,PG,65000000,2016,7.3,2.35,http://www.imdb.com/title/tt2788732/?ref_=fn_tt_tt_1
3131,The Dead Zone ,103,Color,English,USA,R,10000000,1983,7.2,1.85,http://www.imdb.com/title/tt0085407/?ref_=fn_tt_tt_1
3132,Sinister 2 ,97,Color,English,USA,R,10000000,2015,5.2,2.35,http://www.imdb.com/title/tt2752772/?ref_=fn_tt_tt_1
3133,Sparkle ,116,Color,English,USA,PG-13,17000000,2012,5.7,2.35,http://www.imdb.com/title/tt1876451/?ref_=fn_tt_tt_1
3134,Valentine ,96,Color,English,USA,R,10000000,2001,4.7,2.35,http://www.imdb.com/title/tt0242998/?ref_=fn_tt_tt_1
3135,The Fourth Kind ,98,Color,English,USA,PG-13,10000000,2009,5.9,2.35,http://www.imdb.com/title/tt1220198/?ref_=fn_tt_tt_1
3136,A Prairie Home Companion ,105,Color,English,USA,PG-13,10000000,2006,6.8,2.35,http://www.imdb.com/title/tt0420087/?ref_=fn_tt_tt_1
3137,Sugar Hill ,123, Black and White,English,USA,R,10000000,1993,5.9,1.85,http://www.imdb.com/title/tt0107079/?ref_=fn_tt_tt_1
3138,Invasion U.S.A. ,107,Color,English,USA,R,10000000,1985,5.3,1.85,http://www.imdb.com/title/tt0089348/?ref_=fn_tt_tt_1
3139,Roll Bounce ,112,Color,English,USA,PG-13,,2005,6,2.35,http://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1
3140,Rushmore ,93,Color,English,USA,R,9000000,1998,7.7,2.35,http://www.imdb.com/title/tt0128445/?ref_=fn_tt_tt_1
3141,Skyline ,97,Color,English,USA,PG-13,10000000,2010,4.4,2.35,http://www.imdb.com/title/tt1564585/?ref_=fn_tt_tt_1
3142,The Second Best Exotic Marigold Hotel ,122,Color,English,UK,PG,10000000,2015,6.6,2.35,http://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1
3143,Kit Kittredge: An American Girl ,101,Color,English,USA,G,10000000,2008,6.7,1.85,http://www.imdb.com/title/tt0846308/?ref_=fn_tt_tt_1
3144,The Perfect Man ,100,Color,English,USA,PG,25000000,2005,5.5,1.85,http://www.imdb.com/title/tt0380623/?ref_=fn_tt_tt_1
3145,Mo' Better Blues ,129,Color,English,USA,R,10000000,1990,6.5,1.85,http://www.imdb.com/title/tt0100168/?ref_=fn_tt_tt_1
3146,Kung Pow: Enter the Fist ,81,Color,English,USA,PG-13,10000000,2002,6.2,2.35,http://www.imdb.com/title/tt0240468/?ref_=fn_tt_tt_1
3147,Tremors ,96,Color,English,USA,PG-13,11000000,1990,7.1,1.85,http://www.imdb.com/title/tt0100814/?ref_=fn_tt_tt_1
3148,Wrong Turn ,84,Color,English,USA,R,12600000,2003,6.1,1.85,http://www.imdb.com/title/tt0295700/?ref_=fn_tt_tt_1
3149,The Long Riders ,100,Color,English,USA,R,10000000,1980,7.1,1.85,http://www.imdb.com/title/tt0081071/?ref_=fn_tt_tt_1
3150,The Corruptor ,110,Color,English,USA,R,30000000,1999,6,2.35,http://www.imdb.com/title/tt0142192/?ref_=fn_tt_tt_1
3151,Mud ,130,Color,English,USA,PG-13,10000000,2012,7.4,2.35,http://www.imdb.com/title/tt1935179/?ref_=fn_tt_tt_1
3152,Reno 911!: Miami ,84,Color,English,USA,R,10000000,2007,5.9,1.85,http://www.imdb.com/title/tt0499554/?ref_=fn_tt_tt_1
3153,One Direction: This Is Us ,106,Color,English,USA,PG,10000000,2013,4.1,1.85,http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1
3154,"The Goods: Live Hard, Sell Hard ",89,Color,English,USA,R,,2009,5.8,1.85,http://www.imdb.com/title/tt1092633/?ref_=fn_tt_tt_1
3155,Hey Arnold! The Movie ,76,Color,English,USA,PG,3000000,2002,5.9,1.85,http://www.imdb.com/title/tt0314166/?ref_=fn_tt_tt_1
3156,My Week with Marilyn ,99,Color,English,UK,R,6400000,2011,7,2.35,http://www.imdb.com/title/tt1655420/?ref_=fn_tt_tt_1
3157,The Matador ,96,Color,English,USA,R,10000000,2005,6.8,2.35,http://www.imdb.com/title/tt0365485/?ref_=fn_tt_tt_1
3158,Love Jones ,104,Color,English,USA,R,10000000,1997,7.4,1.85,http://www.imdb.com/title/tt0119572/?ref_=fn_tt_tt_1
3159,The Gift ,108,Color,English,USA,R,5000000,2015,7.1,2.35,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
3160,End of the Spear ,108,Color,English,USA,PG-13,10000000,2005,7,2.35,http://www.imdb.com/title/tt0399862/?ref_=fn_tt_tt_1
3161,Get Over It ,87,Color,English,USA,PG-13,22000000,2001,5.8,2.35,http://www.imdb.com/title/tt0192071/?ref_=fn_tt_tt_1
3162,Office Space ,89,Color,English,USA,R,10000000,1999,7.8,1.85,http://www.imdb.com/title/tt0151804/?ref_=fn_tt_tt_1
3163,Drop Dead Gorgeous ,97,Color,English,Germany,PG-13,10000000,1999,6.5,1.85,http://www.imdb.com/title/tt0157503/?ref_=fn_tt_tt_1
3164,Big Eyes ,106,Color,English,USA,PG-13,10000000,2014,7,1.85,http://www.imdb.com/title/tt1126590/?ref_=fn_tt_tt_1
3165,Very Bad Things ,100,Color,English,USA,R,10000000,1998,6.3,1.85,http://www.imdb.com/title/tt0124198/?ref_=fn_tt_tt_1
3166,Sleepover ,89,Color,English,USA,PG,10000000,2004,5.3,1.85,http://www.imdb.com/title/tt0368975/?ref_=fn_tt_tt_1
3167,Body Double ,114,Color,English,USA,R,10000000,1984,6.8,1.85,http://www.imdb.com/title/tt0086984/?ref_=fn_tt_tt_1
3168,MacGruber ,95,Color,English,USA,R,10000000,2010,5.5,2.35,http://www.imdb.com/title/tt1470023/?ref_=fn_tt_tt_1
3169,Dirty Pretty Things ,97,Color,English,UK,R,10000000,2002,7.4,1.85,http://www.imdb.com/title/tt0301199/?ref_=fn_tt_tt_1
3170,Movie 43 ,94,Color,English,USA,R,6000000,2013,4.3,1.85,http://www.imdb.com/title/tt1333125/?ref_=fn_tt_tt_1
3171,The Tourist ,103,Color,English,USA,PG-13,100000000,2010,6,2.35,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1
3172,Over Her Dead Body ,95,Color,English,USA,PG-13,10000000,2008,5.2,2.35,http://www.imdb.com/title/tt0785007/?ref_=fn_tt_tt_1
3173,Seeking a Friend for the End of the World ,101, Black and White,English,USA,R,10000000,2012,6.7,2.35,http://www.imdb.com/title/tt1307068/?ref_=fn_tt_tt_1
3174,Cedar Rapids ,87,Color,English,USA,R,,2011,6.3,1.85,http://www.imdb.com/title/tt1477837/?ref_=fn_tt_tt_1
3175,Bones             ,40,Color,English,USA,TV-14,,,7.9,1.78,http://www.imdb.com/title/tt0460627/?ref_=fn_tt_tt_1
3176,American History X ,101, Black and White,English,USA,R,7500000,1998,8.6,1.85,http://www.imdb.com/title/tt0120586/?ref_=fn_tt_tt_1
3177,The Collection ,82,Color,English,USA,R,10000000,2012,6.1,2.35,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1
3178,Teacher's Pet ,74,Color,English,USA,PG,10000000,2004,5.8,1.85,http://www.imdb.com/title/tt0350194/?ref_=fn_tt_tt_1
3179,The Red Violin ,130,Color,French,Canada,R,10000000,1998,7.7,1.85,http://www.imdb.com/title/tt0120802/?ref_=fn_tt_tt_1
3180,The Straight Story ,112,Color,English,France,G,10000000,1999,8,2.35,http://www.imdb.com/title/tt0166896/?ref_=fn_tt_tt_1
3181,Deuces Wild ,96,Color,English,USA,R,10000000,2002,5.6,2.35,http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1
3182,Bad Words ,89,Color,English,USA,R,10000000,2013,6.7,2.35,http://www.imdb.com/title/tt2170299/?ref_=fn_tt_tt_1
3183,"Run, Fatboy, Run ",100,Color,English,UK,PG-13,,2007,6.6,2.35,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1
3184,Heartbeeps ,78,Color,English,USA,PG,10000000,1981,4.2,2.35,http://www.imdb.com/title/tt0082507/?ref_=fn_tt_tt_1
3185,Black or White ,121,Color,English,USA,PG-13,9000000,2014,6.6,2.35,http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1
3186,On the Line ,85,Color,English,USA,PG,16000000,2001,4.1,1.85,http://www.imdb.com/title/tt0279286/?ref_=fn_tt_tt_1
3187,Rescue Dawn ,120,Color,English,USA,PG-13,10000000,2006,7.3,1.85,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1
3188,Danny Collins ,106,Color,English,USA,R,10000000,2015,7.1,,http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1
3189,"Jeff, Who Lives at Home ",83,Color,English,USA,R,10000000,2011,6.5,1.85,http://www.imdb.com/title/tt1588334/?ref_=fn_tt_tt_1
3190,I Am Love ,120,Color,Italian,Italy,R,10000000,2009,7,1.85,http://www.imdb.com/title/tt1226236/?ref_=fn_tt_tt_1
3191,Atlas Shrugged II: The Strike ,111,Color,English,USA,PG-13,10000000,2012,5.5,2.35,http://www.imdb.com/title/tt1985017/?ref_=fn_tt_tt_1
3192,Romeo Is Bleeding ,100,Color,English,UK,R,11500000,1993,6.6,1.85,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1
